"id","ngram","ngramids","corpus_sum","ngram_length","specificity","in_degree","out_degree","cluster","n_types"
"1764","0x60fa","Plant cell","{866569}",30241901,2,2.23583135004286e-09,58,128,9,0
"1765","0x610c6f","Secondary source","{118419}",30241901,2,5.15311555305091e-08,51,0,9,1
"1766","0x61129f","Digital mobile radio","{25925137}",30241901,3,4.6132653522551e-07,7,0,4,0
"1767","0x611813","Collision avoidance","{1140413}",30241901,2,6.91989802838265e-07,5,0,6,0
"1768","0x612d","Physical therapy","{166469}",30241901,2,8.64987253547832e-08,480,142,9,2
"1769","0x61542","Closed manifold","{189479}",30241901,2,5.31752026880863e-07,56,18,7,1
"1770","0x616c2","Power-flow study","{94790247,1119693}",30241901,2,6.33482877604474e-06,9,27,4,0
"1771","0x61702c","Grid code","{33317004,16180064}",30241901,2,3.64719331378286e-05,1,0,4,0
"1772","0x6182","Energy storage","{29827797,2984609,17158709,33708398,945354,922111,1046134,25012235,25980291,35407847,144690,2464090,56248304,675546}",30241901,2,6.693296855607e-05,50,280,2,1
"1773","0x619486","Energy homeostasis","{376731,34423720,1097774}",30241901,2,2.10892130388805e-07,11,0,3,0
"1774","0x6197dc","Return flow","{4687012}",30241901,2,2.69107145548214e-08,2,0,2,0
"1775","0x61b0","Power (physics)","{2340473}",30241901,2,5.89126453767712e-07,470,66,6,0
"1776","0x61da88","Agricultural machinery","{6125881,3317399}",30241901,2,1.39896855447447e-07,102,0,5,1
"1777","0x61db76","Interplanetary scintillation","{16694191}",30241901,2,6.91989802838265e-07,8,0,2,0
"1778","0x61ea1","Reticle","{16430427}",30241901,2,5.44941969735134e-06,64,76,2,0
"1779","0x61ec6d","Absolute rotation","{185769}",30241901,2,1.38397960567653e-06,8,0,6,1
"1780","0x61fb7","Upper limb","{1142181}",30241901,2,9.59193786112447e-08,47,165,9,3
"1781","0x61fce","Vascular resistance","{798285}",30241901,2,2.13201083620944e-07,33,63,9,0
"1782","0x6202cd","Wheel hub motor","{26978265,42579794}",30241901,2,1.74523898804063e-06,14,0,4,0
"1783","0x622c4","Voltage regulation","{4290322,10114345}",30241901,2,1.9019106237518e-06,16,32,4,0
"1784","0x623801","Plug-in electric vehicle","{13979055}",30241901,3,8.97023818494048e-08,52,0,4,1
"1785","0x625095","Reynolds number","{1428315}",30241901,2,2.76795921135306e-07,168,0,6,0
"1786","0x6285","PH","{906345}",30241901,2,1.94340165290586e-09,1475,159,3,1
"1787","0x62ad30","Yaw system","{18019483}",30241901,2,0.000700442495483688,4,0,2,1
"1788","0x62b0","Pollutant","{324222}",30241901,2,4.1050242541253e-08,147,52,9,1
"1789","0x630c3","Stress concentration","{8073775,4489522}",30241901,2,9.98492952306662e-07,35,30,6,0
"1790","0x6325a","Neuromuscular junction","{15014498,20245496}",30241901,2,2.16343280366908e-06,108,149,9,3
"1791","0x6353f","Total station","{948275}",30241901,2,3.69061228180408e-07,23,47,2,0
"1792","0x6370","Phase modulation","{5693733}",30241901,2,8.53555703941473e-08,55,28,4,0
"1793","0x6375f","Toughness","{3167368,9324152}",30241901,2,1.07912026539452e-07,93,29,6,0
"1794","0x63873","Water supply","{661554}",30241901,2,1.4089379348074e-07,419,210,2,1
"1795","0x6398","Pollution","{426829,8782492,68583}",30241901,2,1.23942601367933e-06,813,292,5,1
"1796","0x639f06","Magnetic energy","{144689}",30241901,2,3.6818459818473e-07,7,0,2,0
"1797","0x63ae86","Yaw (rotation)","{4111559,12210275,7600928}",30241901,2,2.0821663321223e-05,37,0,6,0
"1798","0x63be","Prime time","{2252385}",30241901,2,3.62162887466756e-07,549,164,6,0
"1799","0x63c1","Pelton wheel","{2903419}",30241901,2,3.87514289589429e-07,49,30,5,0
"1800","0x63d2b","Signal strength in telecommunications","{811227,7576178}",30241901,2,8.46470706835799e-09,1,41,4,1
"1801","0x63dc54","Superconducting wire","{25819492}",30241901,2,3.83677514444979e-07,8,0,3,0
"1802","0x63df","Piezoelectricity","{1279832,168347,51901583}",30241901,2,5.21202810476703e-08,177,246,2,0
"1803","0x63f5","Parameter","{34829322,7337653,9097032,767364}",30241901,2,2.66638272653277e-07,251,94,9,1
"1804","0x64026","Transformation matrix","{2147511}",30241901,2,3.47235026513825e-08,37,55,7,1
"1805","0x640c0f","Plant Simulation","{8004351}",30241901,2,5.53591842270612e-06,1,0,5,6
"1806","0x642b8","Physical model","{88729,648632}",30241901,2,1.54319849836498e-07,46,50,9,0
"1807","0x6435b0","Leakage (electronics)","{7551927}",30241901,2,9.7637978899912e-08,21,0,4,0
"1808","0x64571","Crosswind","{6523116}",30241901,2,1.21098215496696e-06,56,26,6,0
"1809","0x647a","Quartz","{260306}",30241901,2,4.59140153541977e-08,1098,190,1,6
"1810","0x64958","Concept map","{5647121}",30241901,2,8.2757990302067e-08,39,66,9,0
"1811","0x64b5a3","Risk","{243731}",30241901,2,3.91428575342857e-07,355,0,4,1
"1812","0x64c999","Current (fluid)","{69091,333473}",30241901,2,1.36235492433783e-05,7,0,6,0
"1813","0x64db37","Lithium–air battery","{32637447}",30241901,2,6.87082073740122e-08,9,0,5,0
"1814","0x64dd9","Rotational symmetry","{115473,164037,1359108,1032719}",30241901,2,6.38258829912e-07,125,98,7,1
"1815","0x650ff","Aircraft flight control system","{2453405}",30241901,2,2.58342859726286e-06,122,89,6,0
"1816","0x652f7d","Thermomechanical processing","{4708258}",30241901,2,1.66077552681184e-05,3,0,5,0
"1817","0x65578e","Reticulated foam","{13844823}",30241901,3,1.11035613062874e-07,5,0,1,0
"1818","0x65623","Conical surface","{5531547,24131476}",30241901,2,2.70610537422785e-07,21,24,7,0
"1819","0x6581","Random variable","{260334}",30241901,2,3.34064042749507e-07,452,105,4,0
"1820","0x65872","Brushless DC electric motor","{51016944,15968935}",30241901,2,1.79159003748537e-06,42,76,4,0
"1821","0x658be4","High Vacuum","{711128}",30241901,2,1.16721171563081e-08,2,0,8,9
"1822","0x659aa","Mixture distribution","{1839186}",30241901,2,4.6132653522551e-07,19,54,4,1
"1823","0x659ff","Internal combustion engine cooling","{2671422}",30241901,3,1.88113732810402e-07,28,52,5,0
"1824","0x65a1","Rail transport","{123732}",30241901,2,1.86304946917995e-07,1126,338,1,2
"1825","0x65cb","Renewable energy","{2320326,2352059,2291451,42108,15877823,18551207,1772634,4968194,2744048,61978651,156605,6571787,289910}",30241901,2,0.00048063256558207,650,434,2,2
"1826","0x65cf8","Bridge circuit","{1042063}",30241901,2,9.19733282253391e-08,18,33,4,1
"1827","0x65cff","Wind wave","{724065,19944170,1290131,480703,270706}",30241901,2,9.55514686658865e-06,85,121,2,1
"1828","0x65f7e","Proper length","{823676}",30241901,2,1.16721171563081e-07,21,26,6,0
"1829","0x660a8","Power rating","{1044578}",30241901,2,3.10011431671543e-06,14,42,4,0
"1830","0x661b","Refractive index","{118337}",30241901,2,7.31821818985928e-10,502,240,6,1
"1831","0x66222","Wireless mesh network","{6413479}",30241901,3,7.88271541068813e-09,40,87,4,0
"1832","0x66385","Intraocular lens","{4051374}",30241901,2,1.87749171312708e-08,49,62,9,0
"1833","0x667eb","Delivery (commerce)","{609816}",30241901,2,5.49198256220846e-09,61,82,5,1
"1834","0x6686","Roof","{20130983,5566994}",30241901,2,8.07321436644643e-07,188,166,1,1
"1835","0x668d9","Real versus nominal value (economics)","{1033135,438364}",30241901,2,5.56240607066165e-07,95,39,7,0
"1836","0x66a939","Operating point","{5923509,446140}",30241901,2,3.65675345353065e-06,2,0,4,0
"1837","0x67246","Family of sets","{3533715}",30241901,2,2.54943611571993e-07,38,34,7,0
"1838","0x67a","Angular momentum","{430172}",30241901,2,3.4476360283757e-08,395,200,6,1
"1839","0x67c47c","Abrasion (mechanical)","{693867}",30241901,2,2.1557314730164e-09,51,0,6,0
"1840","0x67cd5f","Start point (yeast)","{6855,4354417,456947}",30241901,2,1.3711253059334e-07,2,0,3,0
"1841","0x67d42","Transmission (medicine)","{42627}",30241901,2,7.32022270771058e-08,67,137,9,1
"1842","0x67d99e","Cover system","{25568839}",30241901,2,4.40357147260714e-07,27,0,5,0
"1843","0x6806","Statistics","{258086,124863}",30241901,2,6.51832278535624e-08,1716,307,9,2
"1844","0x6811","Set (mathematics)","{19913227}",30241901,2,4.6132653522551e-07,741,108,9,1
"1845","0x681cb","Cloud physics","{4594317}",30241901,2,4.84392861986786e-06,19,95,5,1
"1846","0x682292","Sport","{1426670}",30241901,2,1.38397960567653e-06,1106,0,9,2
"1847","0x68422","Conductive polymer","{489262,6283651}",30241901,2,1.4228765846212e-07,33,93,3,1
"1848","0x6858a","Mean width","{11802732}",30241901,2,2.42196430993393e-07,4,8,7,0
"1849","0x687ec","Automatic differentiation","{1255384}",30241901,2,4.84392861986786e-06,19,71,7,1
"1850","0x689a","Solar System","{90163}",30241901,2,2.20178573630357e-07,975,332,9,1
"1851","0x689fee","Intermediate product","{270141}",30241901,2,1.15276740120606e-07,2,0,5,0
"1852","0x68bb99","One-dimensional space","{4369674}",30241901,2,2.88543774824593e-08,12,0,7,1
"1853","0x68c3","Salinity","{2939156}",30241901,2,7.25682190242376e-09,474,75,2,1
"1854","0x6904","Stainless steel","{18166}",30241901,2,1.04914750885308e-07,945,224,1,1
"1855","0x690d","Steel","{829554,2327066}",30241901,2,4.11121817981995e-07,2587,282,1,2
"1856","0x69187","ISO 6709","{16315880,712200}",30241901,2,2.76007656275354e-05,5,27,2,0
"1857","0x69233","Radar cross-section","{1044877}",30241901,3,8.95669820277453e-06,99,83,4,0
"1858","0x692e0","Calcium fluoride","{355565}",30241901,2,7.30607634972528e-09,79,31,3,5
"1859","0x692e6","Barium oxide","{650011}",30241901,2,4.55899164222857e-09,38,40,3,5
"1860","0x692fa","Rotary encoder","{1155706}",30241901,2,2.97515769358486e-07,56,54,4,0
"1861","0x69303","Intelligent control","{458473}",30241901,2,2.08341015908295e-07,15,31,4,0
"1862","0x6946a","Linear variable differential transformer","{14881220}",30241901,4,1.49043957534396e-07,11,17,5,0
"1863","0x697fc","Rotation period","{183259}",30241901,2,1.29171429863143e-06,276,53,6,1
"1864","0x69cfc5","System model","{319098,8260534}",30241901,2,1.14649198103381e-07,4,0,4,0
"1865","0x69ea2c","Plane of rotation","{2324415}",30241901,2,3.55517696871035e-05,22,0,7,0
"1866","0x69f717","Operating temperature","{2047350,2188455,337963,4423568}",30241901,2,5.91374074829141e-07,255,0,1,0
"1867","0x6a344","Rise time","{1501118,452488}",30241901,2,6.18911349083507e-07,40,74,4,0
"1868","0x6a3cd9","Threaded rod","{35356770}",30241901,2,2.51632655577551e-07,9,0,5,0
"1869","0x6a7783","Water tariff","{1805155}",30241901,2,1.13440951284962e-08,2,0,2,0
"1870","0x6a7e9a","Plastic film","{621572}",30241901,2,1.2150115299387e-07,31,0,1,1
"1871","0x6a80b8","Flow device","{3242698}",30241901,2,1.09467313443341e-07,7,0,5,0
"1872","0x6a894","Tax rate","{103822}",30241901,2,5.57574517394861e-07,44,31,6,0
"1873","0x6a92","Standard deviation","{45676}",30241901,2,1.75953559754469e-06,380,121,4,1
"1874","0x6a9a","Subset","{254036}",30241901,2,4.89285719178572e-08,512,32,7,0
"1875","0x6a9b","Sunspot","{1054985}",30241901,2,1.13453405918222e-07,194,87,6,1
"1876","0x6aa65e","Public transport","{4643883}",30241901,2,2.36289200969164e-07,1165,0,2,2
"1877","0x6ac1","Surface area","{790097,830784,56130,386171,342426,1221266,56144}",30241901,2,2.26211413529529e-06,237,54,6,1
"1878","0x6ac9","Semiconductor device fabrication","{2786189}",30241901,2,7.27863053323495e-09,110,149,5,0
"1879","0x6ad756","Gross floor area","{1018464}",30241901,2,1.21859839493531e-07,10,0,9,0
"1880","0x6adb","Source code","{2346867}",30241901,2,8.8970117507777e-07,1154,103,4,1
"1881","0x6b0","Anemometer","{14331333,1672560,3812195,3293265}",30241901,2,4.315500043155e-05,120,75,5,0
"1882","0x6b0e1b","Design effect","{2268344}",30241901,2,7.45219787671978e-07,1,0,4,0
"1883","0x6b0fc7","Coulomb's law","{539473}",30241901,2,2.60426269885369e-08,174,0,6,0
"1884","0x6b11","Surface (topology)","{337295,699225,516377}",30241901,2,1.8714140376324e-06,139,124,7,1
"1885","0x6b14fc","Water activity","{937382,421311}",30241901,2,3.28401940330024e-07,24,0,9,1
"1886","0x6b7c","Sunlight","{1118857,580564}",30241901,2,2.46101792423633e-06,424,198,2,1
"1887","0x6b8bf4","Plasma actuator","{37936204,34022235}",30241901,2,3.00398674100332e-07,3,0,6,0
"1888","0x6b8caf","Thermal resistance","{669238,714083}",30241901,2,1.080932467474e-07,32,0,4,0
"1889","0x6bc893","Drawbar pull","{18449837}",30241901,2,2.76795921135306e-07,4,0,4,0
"1890","0x6bda","Data storage device","{346078,81443}",30241901,2,6.41755571010633e-08,199,185,4,1
"1891","0x6be3","Short Message Service","{160977}",30241901,3,3.97695288987509e-09,94,144,5,1
"1892","0x6bfd","Star network","{917194,372680}",30241901,2,6.37663439212455e-05,42,14,7,0
"1893","0x6bfe1f","Internal pressure","{514938}",30241901,2,2.03822451017816e-07,6,0,6,0
"1894","0x6c19","Switch","{3318591,4814579}",30241901,2,6.9397258164296e-07,237,167,4,1
"1895","0x6c2d24","Sport venue","{26627257}",30241901,2,1.38397960567653e-06,17,0,1,0
"1896","0x6c50de","Ancillary services (electric power)","{36169921,9016793,8032469}",30241901,2,6.37980842616742e-06,5,0,4,0
"1897","0x6c6aa","Current source","{705936,1297034,1777092}",30241901,2,6.19148770960553e-07,60,91,4,0
"1898","0x6cad8","Cooling tower","{6115290,18726010}",30241901,2,2.21436736908245e-07,147,141,1,1
"1899","0x6cb6d","Topographic prominence","{1542793}",30241901,2,1.20720962488919e-07,341,86,2,0
"1900","0x6ccb","Sysop","{1398758}",30241901,2,3.30643591799854e-08,51,21,4,0
"1901","0x6cce7","Distribution board","{14243635,1192603}",30241901,2,1.43099811517514e-06,30,47,4,1
"1902","0x6cf960","Advance ratio","{257436,20749908,1585849}",30241901,2,7.95552902582768e-07,3,0,4,0
"1903","0x6d09ad","Process analysis","{11305213}",30241901,2,2.30663267612755e-07,4,0,9,0
"1904","0x6d3978","Machine element","{4650210,5030962}",30241901,2,1.94188675184012e-07,7,0,5,1
"1905","0x6d45","Speed","{184424,14743877,468476,380475}",30241901,2,9.11241901475548e-06,290,86,6,0
"1906","0x6d4b","Spacetime","{507155}",30241901,2,1.89545032951351e-06,525,177,6,1
"1907","0x6d5cc","Tube top","{3433570}",30241901,2,1.21098215496696e-06,23,16,1,0
"1908","0x6d9d","Signal transduction","{36052003,1737370}",30241901,2,5.12886559750714e-07,334,203,3,0
"1909","0x6dab","Suburb","{260457}",30241901,2,6.45857149315714e-06,3074,291,1,1
"1910","0x6dcb4","DC motor","{5172281,888325}",30241901,2,5.22412912867714e-06,43,43,4,1
"1911","0x6de83","Solar chimney","{827273}",30241901,2,1.74381430315243e-05,20,54,1,0
"1912","0x6e04e5","Chemical weapon","{292006}",30241901,2,1.52324799366914e-08,182,0,3,1
"1913","0x6e1d2","Wave power","{698758,20299913,394107,31403321,332609}",30241901,2,1.54878244029985e-05,63,133,2,0
"1914","0x6e2c9","Supercritical fluid","{6056234}",30241901,2,5.38214291096429e-07,64,123,6,1
"1915","0x6e67","Spherical coordinate system","{9234305,1027490,1226236}",30241901,2,8.10076799909642e-07,73,89,7,0
"1916","0x6ea9","Square root","{2085894,2808510}",30241901,2,1.49043957534396e-06,264,173,7,0
"1917","0x6ec6","Signal processing","{853916,14207391,385837,105260}",30241901,2,3.06428574492857e-07,421,118,4,2
"1918","0x6ecfd","Specific performance","{20364354}",30241901,2,4.84392861986786e-06,41,30,9,0
"1919","0x6ef0","Steam turbine","{686086}",30241901,2,5.40587239197157e-06,1329,180,5,1
"1920","0x6f0e84","Raw water","{853074}",30241901,2,2.33442343126162e-08,10,0,2,0
"1921","0x6f6a","Sustainable development","{133794,1853323}",30241901,2,9.494100094941e-06,543,190,1,2
"1922","0x6f6b8b","Dry state","{491300}",30241901,2,1.11869021244061e-08,7,0,9,0
"1923","0x6f918a","Oral administration","{156224}",30241901,2,1.24139636593231e-09,154,0,9,0
"1924","0x6fbc4c","Measuring instrument","{23057,17343,598441,1844084,2141383}",30241901,2,1.91111996060315e-06,136,0,9,1
"1925","0x6fef7","Flame retardant","{1120142,1205862}",30241901,2,5.35322886616248e-08,83,103,3,1
"1926","0x707b","Time","{6070957,1649443,290266}",30241901,2,1.39753595087906e-06,912,441,6,1
"1927","0x711035","Communications protocol","{1015527}",30241901,2,1.98929306770754e-08,353,0,4,2
"1928","0x713117","Spatial distribution","{11971273}",30241901,2,1.82789759240297e-07,2,0,9,0
"1929","0x7137c0","Catalyst support","{10718176}",30241901,2,4.3814429727448e-08,20,0,3,0
"1930","0x714f","Transition metal","{50088,1778971,14391210}",30241901,2,4.70228850601481e-07,256,129,3,1
"1931","0x71594","Access network","{1624036}",30241901,2,2.2664967953761e-08,51,58,4,0
"1932","0x717c","Torque","{1764691,5184320,1443449,2924207}",30241901,2,3.95522397388404e-07,826,107,6,2
"1933","0x717f","Topological space","{1458545}",30241901,2,3.87514289589429e-07,601,143,7,1
"1934","0x7184","Total internal reflection","{292348}",30241901,2,7.58344989411798e-08,91,63,6,1
"1935","0x71970a","Worst Case","{79104}",30241901,2,5.51839969352034e-07,0,0,8,0
"1936","0x71dc5","Rotational speed","{389289,183271,1390361,22795499}",30241901,2,0.000170366021759554,38,19,6,1
"1937","0x7219","Transposable element","{18627991,339440}",30241901,2,4.12737113172173e-07,52,128,9,0
"1938","0x7247","Tide","{59347,305360,1811598,143179,1718688,2864808,2864804}",30241901,2,1.3147806253927e-05,698,266,2,1
"1939","0x7266","Tree (data structure)","{813466,1150280,813465}",30241901,2,2.23016971448796e-07,127,80,9,0
"1940","0x7288","Turbine","{35733394,8613281}",30241901,2,5.18154653541257e-06,458,102,4,1
"1941","0x7290","Time zone","{895798}",30241901,2,3.96393504080839e-09,374,520,9,1
"1942","0x72ab","Test cricket","{50282404}",30241901,2,3.72609893835989e-05,4013,117,5,2
"1943","0x72d2c","Urban area","{152326,1176679,74846,162240,15955,1176683}",30241901,2,1.05128876627326e-05,2984,292,1,1
"1944","0x72d5","Transformer","{1235961,1235968,5825283,6315113,1235958,12991559,2494209,5342745}",30241901,2,8.75114568570559e-06,579,228,4,1
"1945","0x72df","Tone row","{36513209,44765}",30241901,2,3.08162456929963e-07,70,73,9,1
"1946","0x72ebe","Diethyl ether","{421846}",30241901,2,1.88077212963225e-09,362,97,3,5
"1947","0x7307","Thermometer","{380498,16233441,898689}",30241901,2,7.59584397794341e-07,217,136,5,0
"1948","0x7317","Time management","{33893110}",30241901,2,2.84936977639286e-07,95,87,9,1
"1949","0x7344","Tsunami","{531392}",30241901,2,4.03660718322321e-07,954,201,2,2
"1950","0x7356","Transfer function","{33918316,36743}",30241901,2,4.16516155211567e-07,125,70,4,0
"1951","0x737437","Electromagnetic pump","{33490057}",30241901,2,3.45994901419133e-08,7,0,5,0
"1952","0x738fb","Liquid fuel","{240202,1608685}",30241901,2,7.73824851631874e-08,41,82,3,1
"1953","0x73b10","Cutaneous condition","{514352}",30241901,2,4.73502308882489e-09,62,107,9,3
"1954","0x73cb4","Solar thermal collector","{621565}",30241901,2,1.05302796084084e-07,57,92,2,0
"1955","0x73df","Osmotic pressure","{97952}",30241901,2,5.64067379315034e-08,108,49,6,0
"1956","0x73e0b","Space–time tradeoff","{3401699}",30241901,2,1.69962407714662e-07,10,37,4,0
"1957","0x743057","Free Form","{705557}",30241901,2,2.83270679524436e-08,2,0,8,9
"1958","0x743235","Energy management","{22660876}",30241901,2,6.05491077483482e-07,11,0,2,0
"1959","0x745c25","Algebraic number field","{257488,709322}",30241901,2,1.49683631171882e-06,72,0,7,0
"1960","0x74aa1e","Central Zone (Hindi)","{253038}",30241901,2,3.16194796582489e-07,6,0,9,1
"1961","0x758c21","Test article","{19247509}",30241901,2,5.69873955278571e-07,4,0,5,0
"1962","0x7596","Ultraviolet","{39535,565582,64739}",30241901,2,3.3352095307496e-08,1287,317,4,2
"1963","0x766d9","Eyepiece","{10678011}",30241901,2,5.38214291096429e-07,68,84,5,0
"1964","0x7674","Uniform space","{164375}",30241901,2,2.91364127510849e-07,59,58,7,1
